BOYD CARTER,HO,Gordon HouseCM7 2QW,01376 559207
BOYES TURNER,HO,Abbots HouseRG1 3BD,0118 959 7711
BOYS & MAUGHAN,HO,India HouseCT9 1PZ,01843 234000
BOYS & MAUGHAN,BRN,83 Station RoadCT7 9RB,01843 842356
BOYS & MAUGHAN,BRN,99 High StreetCT10 1ND,01843 868861
BOYS & MAUGHAN,BRN,57 Queen StreetCT11 9EJ,01843 595990
BPE FIRST LLP,HO,St. James HouseGL50 3PR,01242 708800
BPE SOLICITORS LLP,HO,St. James' HouseGL50 3PR,01242 224433
BPE SOLICITORS LLP,BRN,89 Judd StreetWC1H 9NE,0207 404 9057
BRABNERS CHAFFE STREET LLP,HO,Horton HouseL2 3YL,0151 600 3000
BRABNERS CHAFFE STREET LLP,BRN,55 King StreetM2 4LQ,0161 836 8800
BRABNERS CHAFFE STREET LLP,BRN,7-8 Chapel StreetPR1 8AN,01772 823921
BRACHER RAWLINS LLP,HO,Fox CourtWC1X 8HN,020 7404 9400
BRACHERS  LLP,BRN,81 London RoadME16 0DU,01622 690091
BRACHERS LLP,HO,Somerfield HouseME16 8JH,01622 690691
BRADBURY ROBERTS & RABY,HO,30-40 Laneham StreetDN15 6PB,01724 854000
BRADBURY STEED,HO,20 High StreetBN17 5EA,01903 717048
BRADFORD & SON,HO,9 Moorgate RoadS60 2EN,01709 377412
BRADIN TRUBSHAW & KIRWAN SOLICITORS LLP,HO,Cathedral HouseWS13 7AA,01543 421840
BRADIN TRUBSHAW LIMITED,HO,36 Lichfield StreetWS1 1TJ,01922 612 444
BRADLEYS,HO,15-21 Castle StreetCT16 1PU,01304 204080
BRADSHAW HOLLINGSWORTH,HO,19 New WalkLE1 6TE,0116 204 2500
BRADY SOLICITORS LIMITED,HO,Cumberland HouseNG1 6EE,0115 988 6011
BRAINS SOLICITORS,HO,Sydney HousePL25 5BN,01726 68111
BRAINS SOLICITORS,BRN,29 Lemon StreetTR1 2LS,01872 276363
BRAMSDON & CHILDS,HO,141 Elm GrovePO5 1HR,023 9282 1251
BRAMSDON & CHILDS,BRN,187 London RoadPO2 9AE,023 9266 6259
BRAND & CO,HO,Nonsuch HouseSM3 9AA,020 8641 2771
BRANDSWORTH,HO,28 Gillespie RoadN5 1LN,07919 575 020
BRAUND & FEDRICK,HO,10 Hatherley RoadDA14 4BQ,020 8300 6515
BRAY & BRAY,HO,Spa PlaceLE5 0AE,0116 254 8871
BRAY & BRAY,BRN,33 Station RoadLE10 1AP,01455 639900
BRAY & BRAY,BRN,51 High StreetLE16 7AF,01858 467181
BRAY & DILKS,HO,33-34 Lemon StreetTR1 2NR,01872 271717
BRAY & DILKS,BRN,71 Killigrew StreetTR11 3PR,01326 212021
BREAKWELLS,HO,4 Temple RowB2 5HG,0121 222 2606
BREAMS CORPORATE SERVICES LIMITED,HO,52 Bedford RowWC1R 4LR,020 7395 3000
BREAMS REGISTRARS AND NOMINEES LIMITED,HO,52 Bedford RowWC1R 4LR,020 7395 3000
BREARLEYS,HO,1 Brunswick StreetWF17 5DT,01924 473065
BREARLEYS,BRN,Lloyds Bank ChambersWF17 9EL,01924 443900
BREARLEYS,BRN,4  6 & 6a CheapsideBD19 5AF,01274 864 002
BREARLEYS,BRN,The Round HouseHD6 1NX,01484 714400
BRECHER,HO,Heron PlaceW1U 3QG,020 7563 1000
BREENS,HO,30 Hoghton StreetPR9 0PA,01704 532890
BREENS,BRN,34 Crosby Road NorthL22 4QG,0151 928 6544
BREEZE & WYLES SOLICITORS LLP,HO,114 Fore StreetSG14 1AG,01992 558411
BREEZE & WYLES SOLICITORS LLP,BRN,Unit 11CM23 3AR,01279 715333
BREEZE & WYLES SOLICITORS LLP,BRN,Turners Hill ChambersEN8 8XR,01992 642333
BREEZE & WYLES SOLICITORS LLP,BRN,90 Church StreetEN2 6AR,020 8366 6411
BRETHERTONS LLP,HO,16 Church StreetCV21 3PW,01788 579579
BRETHERTONS LLP,BRN,26 Regent StreetCV21 2PS,01788 551611
BRETHERTONS LLP,BRN,The Robbins BuildingCV21 2SD,01788 579579
BRETHERTONS LLP,BRN,Strathmore HouseOX16 4QD,01295 270999
BREW COMMERCIAL,HO,Lloran HouseSN8 1HQ,01672 511799
BRIAN DREWITT,HO,1 Levens RoadSK7 5DL,0845 260 0855
BRIAN HARRIS & CO,HO,23 Bentinck StreetW1U 2EZ,020 7935 5541
BRIAN KOFFMAN & CO,HO,Lloyds HouseM2 5WA,0161 832 3852
BRIAN RUFF ANGUS & JEWERS,HO,The Old BankSS11 7AL,01268 761126
BRIDGE MCFARLAND,HO,19 South St. Marys GateDN31 1JE,01472 311711
BRIDGE MCFARLAND,BRN,1-9 Tentercroft StreetLN5 7DB,01522 518888
BRIDGE MCFARLAND,BRN,9 CornmarketLN11 9PY,01507 605883
BRIDGE MCFARLAND,BRN,2 Mill StreetLN8 3BG,01673 843723
BRIDGE MCFARLAND,BRN,16 Victoria RoadLN12 2AQ,01507 478285
BRIDGE MCFARLAND,BRN,1 EastgateLN11 9LZ,01507 605883
BRIDGE MCFARLAND,BRN,8 PosterngateHU1 2JN,01482 320620
BRIDGE MCFARLAND,BRN,9 Lumley AvenuePE25 2AH,01754 762 266
BRIDGE MCFARLAND,BRN,21a WellowgateDN32 0RA,01472 311711
BRIDGE MCFARLAND,BRN,New Street ChambersDN31 1HH,01472 311711
BRIDGE MCFARLAND,BRN,Mallard HouseDN4 5NU,01302 260033
BRIDGE TRUSTEES LIMITED,HO,115 Colmore RowB3 3AL,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,Water LaneLS11 5DR,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,Kett HouseCB1 2JY,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,Franciscan HouseIP1 1UR,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,One Wood StreetEC2V 7WS,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,Eversheds HouseM1 5ES,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,Central Square SouthNE1 3XX,0845 497 9797
BRIDGE TRUSTEES LIMITED,BRN,1 Royal Standard PlaceNG1 6FZ,0845 497 9797
BRIDGEHOUSE PARTNERS LLP,HO,Suite 426W1B 5TE,020 7851 7160
BRIDGEHOUSE PARTNERS LLP,BRN,Lancaster HouseB3 1NQ,+44(0) 121 314 0000
BRIDGEMAN KETTLE,HO,257 QueenswayMK2 2EH,01908 376321
BRIFFA,HO,Business Design CentreN1 0QH,020 7288 6003
BRIGHOUSE WOLFF,HO,28 Derby StreetL39 2BY,01695 722577
BRIGHOUSE WOLFF,BRN,Whelmar HouseWN8 6NX,01695 722577
BRIGHOUSE WOLFF,BRN,21 Liverpool Road NorthL31 2HB,0151 520 2717
BRIGHOUSE WOLFF,BRN,82 Sandy LaneWN8 8LQ,01695 717 000
BRIGHOUSES,HO,Clarendon HousePR9 0AJ,01704 534101
BRIGHT & SONS,HO,West HouseCM9 6HA,01621 852323
BRIGHT (SOUTH WEST) LLP,HO,Tamar Science ParkPL6 8BX,01752 764848
BRIGHT (SOUTH WEST) LLP,BRN,Yelverton Business ParkPL20 7PE,
BRIGHTSTONE LAW LLP,HO,511 Centennial ParkWD6 3FG,020 8731 3080
BRINDLEY TWIST TAFFT & JAMES,HO,Lowick GateCV3 4FJ,024 7653 1532
BRINDLEY TWIST TAFFT & JAMES,BRN,1 Fountain CourtB4 6DR,0121 214 8989
BRISTOWS,HO,100 Victoria EmbankmentEC4Y 0DH,020 7400 8000
BRITTONS,BRN,3a Station ParadeHP9 2PB,01494 730722
BRM SOLICITORS,HO,Gray CourtS40 1LD,01246 555111
BROADBENTS,HO,16 King StreetDE55 7AG,01773 832511
BROADBENTS,BRN,14 High StreetDE75 7EX,01773 769891
BROADBENTS,BRN,2 BroadwayNG17 1AL,01623 441123
BROCKBANK CURWEN CAIN AND HALL LIMITED,HO,44 Duke StreetCA28 7NU,01946 692194
BRODIE & COMPANY LIMITED,HO,Rational HouseM3 3BN,0161 829 3900
BROMETS JACKSON HEATH LLP,HO,Kirkgate HouseLS24 9AD,0113 234 7788
BROMLEY HYDE & ROBINSON,HO,50 Wellington RoadOL6 6XL,0161 330 6821
BROMPTONS,HO,219 Kensington High StreetW8 6BD,0207 937 0005
BROOK MARTIN & CO,HO,29 York StreetW1H 1EZ,020 7935 8520
BROOKE NORTH LLP,HO,Crown HouseLS1 3BR,0113 297 9000
BROOKE NORTH LLP,BRN,Heron PlaceW1U 3QG,0870 120 8336
BROOKE-TAYLORS,HO,4 The QuadrantSK17 6AW,01298 22741
BROOKE-TAYLORS,BRN,4 Grove ParadeSK17 6AJ,
BROOKER ALEXANDRA SPEED,HO,Suite 3 Dudley HouseRG12 1LL,01344 862111
BROOKES & CO,HO,4 Brabant CourtEC3M 8AD,020 7645 5060
BROOKS & CO,HO,15 Cedar DriveKT22 9ET,01372 362042
BROOKS & CO,BRN,89 Judd StreetWC1H 9NE,020 7387 1437
BROOKS & PARTNERS,HO,Lyons HouseGU16 7JA,01276 681217
BROOKS LAW,HO,11 Sheep StreetCV36 4AE,01608 664406
BROWN & CORBISHLEY,HO,Queens ChambersST5 1EE,01782 717888
BROWN & VAUTIER,HO,Ken HouseBA11 1BL,01373 465222
BROWN RUDNICK LLP,HO,Egmont HouseW1S 2LQ,0207 851 6000
BROWN TURNER ROSS,HO,11 St. Georges PlacePR9 0AL,01704 542002
BROWN TURNER ROSS,BRN,Granite BuildingL1 6AF,0151 236 2233
BROWNE JACOBSON LLP,HO,44 Castle GateNG1 7BJ,0115 976 6000
BROWNE JACOBSON LLP,BRN,Victoria Square HouseB2 4BU,0121 237 3900
BROWNE JACOBSON LLP,BRN,77 Gracechurch StreetEC3V 0AS,020 7337 1000
BROWNE JACOBSON TRUSTEES LIMITED,HO,44 Castle GateNG1 7BJ,0115 976 6000
BROWNINGS,HO,10 Market PlaceB98 8AA,01527 62688
BROWNINGS,BRN,6 Arrow CourtB49 6PU,01789 765522
BROWNINGS,BRN,35 High StreetB49 5AF,01789 765522
BROWNINGS,BRN,1A Port StreetWR11 3LA,01386 420910
BROWNS,BRN,The GablesHP27 0AN,01844 344123
BROWNS SOLICITORS LIMITED,HO,Auburn HouseBD1 3NU,01274 778000
BRUCE LANCE & CO,HO,87 Easton StreetHP11 1NF,01494 450494
BRUCE LANCE & CO,BRN,2 Winchester PlaceBH15 1NX,01202 679379
BRUFFELL WILLIAMS SOLICITORS,HO,Castle HouseGU1 3UW,01483 511108
BRUNSWICK COMPANY SECRETARIES LTD,HO,Harbour CourtPO6 4ST,02392 221 122
BRUNSWICKS LLP,HO,Suite 3CH41 5AS,08455 190 690
BRUTTON & CO,HO,288 West StreetPO16 0AJ,01329 236171
BRYAN CAVE,HO,88 Wood StreetEC2V 7AJ,0203 207 1100
BRYAN O'CONNOR & CO,HO,First FloorSE1 1TS,020 7407 2643
BSB SOLICITORS LIMITED,HO,St. James ChambersB70 0PU,0121 505 6223
BSG SOLICITORS LLP,HO,314 Regents Park RoadN3 2JX,020 8343 4411
BSG SOLICITORS LLP,BRN,Prestige HouseWD23 3LN,020 8950 8700
BTMK SOLICITORS LLP,HO,County ChambersSS1 1BB,01702 339222
BTMK SOLICITORS LLP,BRN,61 New London RoadCM2 0ND,01245 496565
BUCHANAN & LLEWELLYN,BRN,52a Poole RoadBH4 9EP,01202 752525
BUCHANANS SOLICITORS,HO,4 Suffolk HouseHP10 0EU,01628 810707
BUCKLES SOLICITORS LLP,HO,Grant HousePE1 1NG,01733 888888
BUCKLES SOLICITORS LLP,BRN,3 St. Marys HillPE9 2DW,01780 484570
BUDD MARTIN BURRETT,HO,Steeple HouseCM1 1NH,01245 490123
BUDE NATHAN IWANIER,HO,1 Temple Fortune ParadeNW11 0QN,020 8458 5656
BULLER JEFFRIES,HO,36 Bennetts HillB2 5SN,0121 212 2620
BULLER JEFFRIES,BRN,Bank HouseCV1 2EW,024 7622 8734
BUNKERS,HO,7 The DriveBN3 3JS,01273 329797
BURCH PHILLIPS & CO,HO,63a Station RoadUB7 7LR,01895 442141
BURGES SALMON LLP,HO,Narrow Quay HouseBS1 4AH,0117 939 2000
BURLEY & GEACH,HO,8 Swan StreetGU32 3AE,01730 262401
BURLEY & GEACH,BRN,2 West StreetGU27 2AG,01428 656011
BURLEY & GEACH,BRN,Index HouseGU30 7TN,01428  722334
BURLEY & GEACH,BRN,International HouseGU26 6NG,01428 605355
BURNAND BRAZIER TISDALL,BRN,72-76 Broadwater Street WestBN14 9DE,01903 235002
BURNETTS,HO,6 Victoria PlaceCA1 1ES,01228 55 22 22
BURNETTS,BRN,Montgomery WayCA1 2TQ,01228 55 2222
BURNETTS,BRN,Rotterdam HouseNE1 3DY,
BURNLEY JONES BATE AND CO,HO,120 Kingston RoadSW19 1LY,020 8542 8101
BURR SUGDEN,HO,23-27 Devonshire StreetBD21 2BQ,01535 605407
BURROUGHS DAY,HO,14 Charlotte StreetBS1 5PT,0117 929 0333
BURROUGHS DAY,BRN,Combe HouseBS20 6BJ,01275 843213
BURROWS,HO,298-300 Preston RoadHA3 0QB,020 8904 7725
BURSTALLS,HO,PO Box 31HU1 1JF,01482 621800
BURT BRILL & CARDENS,HO,30 Old SteineBN1 1FL,01273 604123
BURT BRILL & CARDENS,BRN,Kings HouseRH19 3BE,01342 306288
BURTON & BURTON SOLICITORS LIMITED,HO,Fox houseNG2 4LE,0845 094 2500
BURTON & DYSON,HO,22 Market PlaceDN21 2BZ,01427 610761
BURTON BURTON & HO LLP,HO,Abtech HouseLS1 5JA,0113 297 8787
BURTON STANCLIFFE & CO,HO,First FloorRG19 3JG,01635 867967
BURY & WALKERS LLP,HO,Britannic HouseS70 2EQ,01226 733533
BURY & WALKERS LLP,BRN,4 Butts CourtLS1 5JS,01132 444227
BURY & WALKERS LLP,BRN,Watford HouseS73 0DG,01226 753433
BUSINESS LAWYERS LIMITED,HO,Kingswick HouseSL5 7BH,01344 292302
BUSINESS LAWYERS LTD,BRN,DTE HouseBL9 8AT,
BUSINESS PROPERTY LAW LLP,HO,Suite 43M3 2BH,
BUSS MURTON LAW LLP,HO,Wellington GateTN1 1HT,01892 510 222
BUSS MURTON LAW LLP,BRN,31 High StreetTN17 3EE,01580 712215
BUSS MURTON LAW LLP,BRN,Crown HouseDA1 1DZ,01322 220235
BUTCHER & BARLOW,HO,2-6 Bank StreetBL9 0DL,0161 764 4062
BUTCHER & BARLOW,BRN,413 Bury New RoadM25 1AA,0161 773 2969
BUTCHER & BARLOW,BRN,Dane Bridge ChambersCW9 5EY,01606 47523
BUTCHER & BARLOW,BRN,132 Elliott StreetM29 8FJ,01942 883669
BUTCHER & BARLOW,BRN,66 High StreetWA7 1AW,01928 580734
BUTCHER & BARLOW,BRN,34 Railway RoadWN7 4AU,01942 674144
BUTCHER & BARLOW INCORP RIGBY STRINGER HOLMES,BRN,31 Middlewich RoadCW11 1HW,01270 762521
BUTCHER & BARLOW INCORPORATING TAYLOR KIRKMAN & MAINPRICE,BRN,205 Moss LaneSK7 1BA,0161 4398228
BUTCHER ANDREWS,HO,1 Old Post Office StreetNR21 9BL,01328 863131
BUTCHER BURNS LLP,HO,Beaumont HouseWC1X 0AE,0207 713 7100
BUTTERS DAVID GREY LLP,HO,37 Havelock RoadTN34 1BE,01424 424 949
BUTTERS GREY LIMITED,HO,37 Havelock RoadTN34 1BE,01424 424949
BYNES,HO,186 Union StreetTQ2 5QP,01803 295692
BYRNE & CO SOLICITORS LIMITED,HO,42 Hoghton StreetPR9 0PQ,0800 085 6779
BYRNE & PARTNERS,HO,75-77 St. John StreetEC1M 4NN,020 7107 2400
C E LAW,HO,Grange HouseCH43 4XN,0151 670 0456
C J HOUGH & CO LIMITED,HO,2 Oak CottageRH11 7ST,1293734596
C J HUGO LIMITED,HO,C/o Knocker & FoskettTN13 1JL,01732 459931
C J JONES SOLICITORS,HO,9 Mallow StreetEC1Y 8RQ,0207 253 7419
C J THOMPSON,HO,20 Lansdowne TerraceNE3 1HP,0191 226 8998
C L CLEMO & CO,HO,88 Copse HillSW20 0EF,020 8944 1017
C L LAW,HO,138 The CrosswaysTW5 0JR,0208 577 1222
C NICHOLLS SOLICITORS,HO,71 Fore StreetPL31 2JB,01208 76969
C P MORLEY SOLICITORS,HO,Horton HouseM32 9BP,0161 865 1771
C S LAW,HO,KBC Harrow ExchangeHA1 2XU,020 8901 4089
C TURNER SOLICITORS,HO,Oakfield HouseBB2 6AY,01254 688 400
C W HARWOOD & CO,HO,Kimberley HouseLS3 1AD,0113 245 7027
C.J. RUSSELL MA (CANTAB),HO,105a Westbourne GroveW2 4UW,0207 243 2455
C.M. ATIF & CO.,HO,35 Upper Tooting RoadSW17 7TR,0208 767 4913
CA LAW,HO,4 Nidd HouseDN4 5NL,01302 347755
CADGE & GILBERT,HO,8 Earsham StreetNR35 1AG,01986 893134
CADGE & GILBERT,BRN,9 High StreetNR14 6EU,01508 520361
CADWALADER WICKERSHAM & TAFT LLP,HO,Dashwood HouseEC2M 1QS,+44 020 7170 8700
CALIBRE SOLICITORS LIMITED,HO,Orbit HouseM30 0BL,0844 811 9903
CALLAGHANS,HO,Firlex HouseGU9 8LQ,01252 723 477
CALLEN JONES LLP,HO,40 The DriveKT10 8DJ,0845 179 8888
CALNAN COX,HO,Catherine HouseNN6 9BX,01604 882 287
CALTHORPE SOLICITORS,HO,6 Vicarage RoadB15 3ES,0121 452 4955
CALTHROPS SOLICITORS LLP,HO,11 Market PlacePE11 1SP,01775 724381
CALVERT SMITH & SUTCLIFFE,HO,9 The GreenTW9 1PU,020 8940 0017
CALVERT SOLICITORS,HO,77 Weston StreetSE1 3RS,020 7234 0707
CAMERON SOLICITORS / PROKUREURS / ANWALT,HO,144 Hockliffe RoadLU7 3JU,01525 300370
CAMERONS JONES,HO,200 Northolt RoadHA2 0EN,020 8423 1616
CAMIDGE & CO SOLICITORS,HO,13-14 Park PlaceLS1 2SJ,0113 2457859
CAMPS,HO,1 Europa HouseCH41 4FT,0151 201 8080
CANAL LEGAL,HO,Danby HouseHG4 1QN,01765 606 666
CANDEY LLP,HO,8 Stone BuildingsWC2A 3TA,020 3370 8888
CANNINGS CONNOLLY,HO,Hillgate HouseEC4M 7HQ,020 7329 9000
CANTER LEVIN & BERG,HO,The TempleL2 5RU,0151 239 1000
CANTER LEVIN & BERG,BRN,Century HouseWA10 1QW,01744 634141
CANTER LEVIN & BERG,BRN,18 Newtown GardensL32 8RR,0151 292 8181
CANTOR LAW LIMITED,HO,5th FloorM1 7BD,0161 273 7600
CANTY & CO,HO,6th FloorB2 4QJ,0121 688 5000
CAPITAL LAW LLP,BRN,99 City RoadEC1Y 1AX,
CAPLANS,HO,12 Peterborough RoadHA1 2BQ,020 8864 0111
CAPSTICK DALE & PARTNERS,HO,224 Main RoadRM2 5HA,01708 722466
CAPSTICKS SOLICITORS LLP,HO,77-83 Upper Richmond RoadSW15 2TT,0208 780 2211
CAPSTICKS SOLICITORS LLP,BRN,35 Newhall StreetB3 3PU,
CARDONA & CO,HO,39 King Edward StreetMK13 0BG,01908 225672
CAREY OLSEN LLP,HO,8-10 Throgmorton AvenueEC2N 2DL,020 7614 5610
CARIS ROBSON LLP,HO,7 Front StreetNE42 5HJ,01661 836851
CARIS ROBSON LLP,BRN,2 Victoria TerraceNE15 9EL,0191 264 6664
CARLA HULL SOLICITORS LIMITED,HO,458 Warwick RoadB91 1AG,0845 466 4333
CARLSONS,HO,Whetstone HouseN20 9HE,020 8445 3331
CARLYON & SON WITH JOHN RABEY & CO,HO,78 Lemon StreetTR1 2PZ,01872 278 641
CAROLINE MILLER & CO,HO,Unit 4RH5 5LS,01306 627 160
CARPENTER & CO,HO,46 Woodcote RoadSM6 0NW,020 8669 5145
CARPENTERS,HO,Leonard HouseCH41 1FB,0844 249 0844
CARPENTERS,BRN,Priory HouseCH41 5LH,
CARR & CO,HO,103 Dunstable RoadAL3 7PR,01582 794044
CARR AND KAYE SOLICITORS,HO,No. 3NW3 6AJ,0333 900 0770
CARR AND KAYE SOLICITORS,BRN,30a The AvenueAL6 0PP,0845 241 5136
CARRICK READ (LEEDS),HO,12 Park PlaceLS1 2RU,0113 246 7887
CARRICK READ INSOLVENCY,HO,Norwich HouseHU1 3ES,01482 211160
CARRICK READ SOLICITORS LLP,HO,Norwich HouseHU1 3ES,01482 585795
CARRINGTON & ASSOCIATES,HO,2nd FloorEC4V 6AL,0207 822 1855
CARTER & CARTER SOLICITORS LTD,HO,14 Market StreetSK12 2AA,01663 761 890
CARTER BELLS LLP,HO,Kings Stone HouseKT1 1HD,020 8939 4000
CARTER FOX LIMITED,HO,Bradford Chamber Business ParkBD4 8BX,1274665775
CARTER LEMON CAMERONS LLP,HO,10 Aldersgate StreetEC1A 4HJ,020 7406 1000
CARTER PERRY BAILEY LLP,HO,10 Lloyd's AvenueEC3N 3AJ,0207 863 6600
CARTER-RUCK,HO,6 St. Andrew StreetEC4A 3AE,0207 3535005
CARTERS,HO,33 RopergateWF8 1LE,01977 703224
CARTERS,HO,First FloorPE1 1JN,01733 779977
CARTIER & CO,HO,Queens HouseWC2A 3LJ,020 7405 7771
CARTMELL SHEPHERD,HO,Viaduct HouseCA3 8EZ,01228 516 666
CARTMELL SHEPHERD,BRN,Bishop YardsCA11 7XS,01768 862326
CARTMELL SHEPHERD,BRN,Gill PlaceCA8 1SQ,01697 72378
CARTMELL SHEPHERD,BRN,Main StreetNE49 9AB,01434 320362
CARTMELL SHEPHERD,BRN,Montgomery WayCA1 2RW,01228 514077
CARTWRIGHT CUNNINGHAM HASELGROVE & CO,HO,282-284 Hoe StreetE17 9PL,020 8520 1021
CARTWRIGHT CUNNINGHAM HASELGROVE & CO,BRN,13-13a The BroadwayIG8 0HL,020 8506 5200
CARVERS,BRN,10 Coleshill RoadB36 8AA,0121 784 8484
CARVERS,BRN,170 Edmund StreetB3 2HB,0121 2334333
CARVERS,BRN,896 Bristol Road SouthB31 2NS,0121 256 5656
CASEYS SOLICITORS,HO,8 Russell CourtBD16 1PE,01274 510 656
CATHCARTS,HO,2 Swakeleys RoadUB10 8BG,01895 675631
CATO & TEMPLE SOLICITORS,HO,Natwest Bank ChambersNN11 4HU,07771 333 776
CAVENDISH LAW,HO,45 Lower Belgrave StreetSW1W 0LS,020 7730 6182
CAVERSHAM SOLICITORS LIMITED,HO,Prospect HouseRG4 8JB,0118 947 8638
CAYLAW LTD,HO,96 Richmond RoadKT2 5EN,0208 547 4422
CAYTON & CO,HO,150 MinoriesEC3N 1LS,0207 264 2242
CC ASIA LIMITED,HO,10 Upper Bank StreetE14 5JJ,0207 7006 1000
CENTRAL LAW PRACTICE,HO,Suite 2 17th FloorHA9 6DE,0208 8194242
CERTUS SOLICITORS,HO,33 Manor RowBD1 4PS,01274 722 199
CFEL LIMITED,HO,2 Thorn ParkEX17 5AG,01647 231475
CFK LEGAL LIMITED,HO,32 Hope StreetL1 9BX,0151 708 6222
CFK LEGAL LIMITED,BRN,32 Hope StreetL1 9BX,0151 708 6222
CGA TRUSTEE AND EXECUTOR COMPANY LIMITED,HO,25 BancroftSG5 1JW,01462 454438
CH REGISTRARS LTD,HO,29-35 Old Queen StreetSW1H 9JD,2072229070
CH. HAUSMANN & CO,HO,5 De Walden CourtW1W 6XD,020 7436 6333
CHADBOURNE & PARKE (LONDON) LLP,HO,Regis HouseEC4R 9AN,020 7337 8000
CHADWICK LAWRENCE LLP,HO,13 Railway StreetHD1 1JS,01484 519999
CHADWICK LAWRENCE LLP,BRN,23a Bull Close LaneHX1 2EF,01422 330601
CHADWICK LAWRENCE LLP,BRN,29/31 Commercial StreetLS27 8HX,0113 252 3452
CHADWICK LAWRENCE LLP,BRN,2A Red Hall CrescentWF1 2DF,01924 379 078
CHADWICK LAWRENCE LLP,BRN,First FloorLS28 7RG,
CHAFES SOLICITORS LLP,HO,32 London RoadSK9 7DZ,01625 585404
CHAFES SOLICITORS LLP,BRN,Hesketh HouseSK9 1JX,01625 531676
CHAFES SOLICITORS LLP,BRN,20 Market PlaceSK1 1EY,0161 477 1525
CHAFES SOLICITORS LLP,BRN,21-23 Union RoadSK22 3EL,01663 743344
CHALLENOR GARDINER,HO,29 New Inn Hall StreetOX1 2DH,01865 721 451
CHALLINORS,HO,Guardian HouseB70 8SW,0121 553 3211
CHALLINORS,BRN,Edmund HouseB3 3EF,0121 212 9393
CHALLINORS,BRN,The Wilkins BuildingNG4 2JQ,0115 8714510
CHALLINORS,BRN,47 Queen StreetWV1 3BJ,01902 428121
CHALLINORS,BRN,Hyefield HouseB63 4RH,0121 550 0481
CHAMBERLAIN MARTIN SOLICITORS,HO,40-42 Sudley RoadPO21 1ES,01243 825211
CHAMBERLAIN MARTIN SOLICITORS,BRN,23 Goda RoadBN17 6AS,01903 713814
CHAMBERLINS,HO,4 5 & 6 Crown RoadNR30 2JP,01493 857621
CHAMBERLINS,BRN,5 High StreetNR30 5EL,01493 720019
CHAMBERLINS,BRN,Victoria ChambersNR32 1DT,01502 573241
CHAMBERLINS,BRN,3 BallygateNR34 9NB,01502 713131
CHAMBERS & CO,HO,Jonathan Scott HallNR1 1UH,01603 616155
CHAMBERS & CO,HO,Stable HouseCH3 5SX,01244 403 411
CHAMBERS RUTLAND & CRAUFORD,HO,845d High RoadN12 8PT,020 8446 2777
CHAMBERS SOLICITORS,HO,124A High StreetSL1 1JE,01753 522204
CHAMBERS SOLICITORS,HO,37 Grattan RoadBD1 2LU,01274 301450
CHAN NEILL SOLICITORS,HO,107 Charterhouse StreetEC1M 6PT,020 7253 7781
CHANCE HUNTER SOLICITORS LLP,HO,Office 28M17 1LB,0845 4786 354
CHANCELLORS LEA BREWER LLP,HO,246 BroadwayDA6 8BB,020 8303 0077
CHANCELLORS SOLICITORS,HO,276 Moseley RoadB12 0BS,0121 446 4408
CHANDLER HARRIS LLP,HO,25 Byrom StreetM3 4PF,0161 834 2200
CHANDLER RAY,HO,22 West StreetMK18 1HG,01280 814040
CHANDLER RAY,BRN,10 High StreetMK18 3HG,01296 712204
CHANDLER RAY,BRN,Unit 7MK18 1UH,01280 821572
CHAPLIN & CO,HO,The FirsHA7 4JL,020 8954 8202
CHAPMAN & CHUBB,HO,157 Nottingham RoadDE55 4JH,01773 540480
CHARLES & CO,HO,16-17 Caroline StreetB3 1TR,0121 236 1985
CHARLES BROWN SOLICITORS,HO,Quoin HouseSM1 4RR,+44 (0) 20 8722 8868
CHARLES COLEMAN LLP,HO,28 Beaumont RoadSL4 1JP,01753 861115
CHARLES COOK & COMPANY LIMITED,HO,Broad Quay HouseBS1 4DJ,01275 399929
CHARLES FUSSELL & CO,HO,Adam HouseWC2N 6AA,020 7520 9323
CHARLES HILL HUBBARD,HO,27-28 SouthgatePO19 1ES,01243 781000
CHARLES HOILE,HO,Wharf HouseRG14 5AP,01635 45595
CHARLES LUCAS & MARSHALL,HO,Radnor HouseRG14 5EU,01635 521212
CHARLES PLATEL & PARTNERS (SOLICITORS) LIMITED,HO,Guildgate HouseRG40 1BJ,0845 241 3100
CHARLES ROSS,HO,18 Station ParadeEN4 0DW,0208 2162300
CHARLES RUSSELL LLP,HO,5 Fleet PlaceEC4M 7RD,
CHARLES RUSSELL LLP,BRN,Bury Fields HouseGU2 4AZ,01483 252525
CHARLES RUSSELL LLP,BRN,Compass HouseGL50 2QJ,01242 221122
CHARLES RUSSELL LLP,BRN,Building 7600OX4 2JZ,0845 3590090
CHARLES RUSSELL LLP,BRN,Clarendon HouseCB2 8FH,01223 465465
CHARLES RUSSELL LLP,BRN,Kingsbury HouseSW1Y 6QU,020 7203 5000
CHARLES RUSSELL SERVICES LTD,BRN,5 Fleet PlaceEC4M 7RD,020 7203 5000
