LADAS & PARRY,BRN,1-2 Bolt CourtEC4A 3DQ,0207 353 2680,operations@sra.org.uk, 0207 855 0281,,72254
LAING & CO,HO,1 Langbourne AvenueN6 6AJ,0208 341 1147,info@laingandco.com, 0208 341 6865,: http://www.laingandco.com,402884
LAKE JACKSON,HO,Gun CourtE1W 2RF,0207 481 6775,mail@lakejackson.co.uk, 0207 481 6776,: http://www.lakejackson.co.uk,324089
LAKE JACKSON,BRN,The LodgeNR13 4NG,01603 715519,markjackson@lakejackson.org.uk, 01603 715395,,365283
LAMB BROOKS,HO,Victoria HouseRG21 7EQ,01256 844888,operations@sra.org.uk, 01256 330933,: http://www.lambbrooks.com,73569
LANGLEYS,HO,Olympic HouseLN6 3SE,01522 888 555,operations@sra.org.uk, 01522 888 556,: http://www.langleys.co.uk,53608
LANGLEYS,BRN,Queens HouseYO1 6WG,01904 610886,operations@sra.org.uk, 01904 611086,: http://www.langleys.co.uk,53611
LANGLEYS,BRN,Great North RoadNG24 1BY,01636 706508,operations@sra.org.uk, 01522 888556,,302327
LANYON BOWDLER,HO,49 Church StreetTF1 1DA,01952 244721,info@lblaw.co.uk, 01952 222418,: http://www.lblaw.co.uk,68887
LANYON BOWDLER,BRN,Chapter House NorthSY2 5DE,01743 280280,info@lblaw.co.uk, 01743 282340,: http://www.lblaw.co.uk,68888
LANYON BOWDLER,BRN,Brodie HouseTF3 4DR,01952 291222,info@lblaw.co.uk, 01952 292585,: http://www.lblaw.co.uk,68891
LANYON BOWDLER INCORPORATING MORGANS,BRN,12 The Business QuarterSY8 1FD,01584 872333,info@lblaw.co.uk, 01584 876459,: http://www.lblaw.co.uk,466878
LASS SALT GARVIN,HO,Airwork HouseW1J 0LP,020 7851 0100,dp@lsg.co.uk, 020 7851 0136,: http://www.lsg.co.uk,70325
LAST CAWTHRA FEATHER LLP,HO,Airedale HouseBD1 2AT,01274 848800,enquiries@lcf.co.uk, 01274 390644,: http://www.lcf.co.uk,400209
LAST CAWTHRA FEATHER LLP,BRN,11-19 WestgateBD18 3QX,01274 585459,enquiries@lcf.co.uk, 01274 390644,: http://www.lcf.co.uk,400210
LAST CAWTHRA FEATHER LLP,BRN,2 Wells WalkLS29 9LH,01943 601 020,enquiries@lcf.co.uk, 01943 816 372,: http://www.lcf.co.uk,400211
LAST CAWTHRA FEATHER LLP,BRN,24c Josephs WellLS3 1AB,01274 390 644,enquiries@lcf.co.uk,,: http://www.lcf.co.uk,490998
LATHAM & WATKINS (LONDON) LLP,HO,99 BishopsgateEC2M 3XF,020 7710 1000,operations@sra.org.uk, 020 7374 4460,: http://www.lw.com,203820
LATHAM COMMERCIAL LEGAL SERVICES,HO,1 InveravonBH23 3NU,01202 475544,jane.latham@lcls.co.uk, 02030 512322,,472411
LAURENCE BOND SOLICITORS,BRN,Francis HouseCB2 1PH,07810 526 343,lbbond@traskbritt.com, 0122 365 4406,,372122
LAURENCE BROWN SOLICITOR,HO,27 Sutherland PlaceW2 5BZ,0207 792 9727,lb@laurencewbrown.com,,: http://www.laurencewbrown.com,491742
LAURENCE KAYE SOLICITOR,HO,Wisley HouseWD7 8DD,01923 352 117,laurie@laurencekaye.com, 08701 306 688,: http://www.laurencekaye.com,364720
LAURENCE ROSS & ASSOCIATES,HO,34 Watling StreetWD7 7NN,01923 85 0099,legal@rosslaw.co.uk, 01923 85 0585,: http://www.rosslaw.co.uk,284516
LAW & PROPERTY LLP,HO,The GreenhouseOX14 3QP,01235 521920,operations@sra.org.uk, 01235 527116,: http://www.hodsons.co.uk,422313
LAW & PROPERTY LLP,BRN,5 Ock StreetOX14 5AL,01235 521920,operations@sra.org.uk, 01235 527116,: http://www.hodsons.co.uk,426757
LAW & PROPERTY LLP,BRN,7 St. Martins StreetOX10 0AN,01419 839346,operations@sra.org.uk, 01419 832191,: http://www.hodsons.co.uk,471898
LAW & PROPERTY LLP,BRN,The Old BankOX11 8RQ,01235 511211,operations@sra.org.uk, 01235 815489,,471899
LAWBRIDGE SOLICITORS LIMITED,HO,Unit 31aCT19 4RH,01303 298392,mpope@lawbridgesolicitors.com, 01303 760730,: http://www.lawbridgesolicitors.com,486867
LAWDIT SOLICITORS LIMITED,HO,1 Brunswick PlaceSO15 2AN,+44 (0)23 8023 5979,info@lawdit.co.uk, +44 (0)23 8063 2849,: http://www.lawdit.co.uk,382025
LAWDIT SOLICITORS LIMITED,BRN,Innovation CentrePO30 5WB,01983 550536,info@lawdit.co.uk, 02380 632849,: http://WWW.LAWDIT.CO.UK,426432
LAWFORD DAVIES DENOON,HO,14a Clerkenwell GreenEC1R 0DP,2086161887,operations@sra.org.uk,2034410908,,519968
LAWGRAM DIRECTORS LIMITED,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,292095
LAWGRAM DIRECTORS LIMITED,BRN,61 St. Mary AxeEC3A 8JN,,operations@sra.org.uk,,,292097
LAWGRAM SECRETARIES LIMITED,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79753
LAWGRAM SECRETARIES LIMITED,BRN,61 St. Mary AxeEC3A 8JN,020 7379 0000,operations@sra.org.uk, 020 7480 5156,,79754
LAWGRAM TRUSTEE AND NOMINEE COMPANY,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79763
LAWMATIX LLP,HO,43 Drummond WaySK10 4XJ,01625 828877,lucy.inger@lawmatix.com, 01625 827016,: http://www.lawmatix.com,450045
LAWMATIX LLP,BRN,20 Carlisle CloseM45 6TH,0161 773 8000,amanda.kearsley@lawmatix.com,,: http://www.lawmatix.com,450046
LAWRENCE & CO CDS LLP,HO,404 Harrow RoadW9 2HU,0207 266 4333,info@lawsol.co.uk, 0207 266 3266,: http://www.lawsol.co.uk,466581
LAWRENCE GRAHAM LLP,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,403621
LAWRENCE GRAHAM TRUST CORPORATION,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79755
LAWRENCE STEPHENS,HO,Morley HouseEC1A 2AT,0207 935 1211,sbernstein@lawstep.co.uk, 0207 935 1213,: http://www.lawrencestephens.com,222844
LAWSON & CO,HO,Moulsham CourtCM2 0HY,01245 263 574,lawson_co@yahoo.com, 01245 348 213,,307832
LAWSON COPPOCK & HART,HO,18 Tib LaneM2 4JA,0161 832 5944,info@lawsons-uk.com, 0161 834 4409,: http://www.lawsons-uk.com,53701
LAWYERS 4  I.T,HO,12 Ransome RoadCV7 8GZ,07747 806651,lawyers4it@btconnect.com, 0207 900 6420,: http://www.lawyers4it.com,326426
LAWYERS FOR BUSINESS LTD,HO,75 Harborne RoadB15 3DH,0844 967 2020,dfeenan@lawyersforbusiness.co.uk, 0844 880 1381,: http://www.lawyersforbusiness.co.uk,486945
LAYTONS,HO,50 Victoria EmbankmentEC4Y 0LS,020 7842 8000,laytons@laytons.com, 020 7842 8080,: http://www.laytons.com,76357
LAYTONS,BRN,Tempus CourtGU1 4SS,01483 407000,guildford@laytons.com, 01483 407070,: http://www.laytons.com,76359
LAYTONS,BRN,22 St. John StreetM3 4EB,0161 214 1600,manchester@laytons.com, 0161 214 1661,: http://www.laytons.com,76360
LCF RESIDENTIAL LIMITED,HO,Airedale HouseBD1 2AT,8456800277,residential@lcf.co.uk,8456800278,: http://www.lcfresidential.co.uk,446540
LCF RESIDENTIAL LIMITED,BRN,11-19 WestgateBD18 3QX,01274 800 277,enquiries@lcf.co.uk, 01274 390644,: http://www.lcfresidential.co.uk,446542
LCF RESIDENTIAL LIMITED,BRN,2 Wells WalkLS29 9LH,08456 800277,enquiries@lcf.co.uk, 08456 800278,: http://www.lcfresidential.co.uk,446547
LEA & COMPANY,HO,Bank ChambersSK1 1UN,0161 480 6691,stephen@lealaw.com, 0161 480 0904,,71763
LEATHES PRIOR,HO,74 The CloseNR1 4DR,01603 610911,info@leathesprior.co.uk, 01603 610088,: http://www.leathesprior.co.uk,53782
LEE & PEMBERTONS LIMITED,HO,Kinnaird HouseSW1Y 5AU,020 7824 9111,law@leepem.co.uk, 020 7824 8804,: http://www.leepem.co.uk,421458
LEE & PRIESTLEY LLP,HO,10-12 East ParadeLS1 2AJ,0845 129 2300,info@leepriestley.com, 0845 129 2301,: http://www.leepriestley.com,459757
LEE & THOMPSON,HO,Greengarden HouseW1U 1NL,020 7935 4665,mail@leeandthompson.com, 020 7563 4949,: http://www.leeandthompson.com,53820
LEE BOLTON & LEE NOMINEES LTD,HO,1 The SanctuarySW1P 3JT,020 7222 5381,operations@sra.org.uk, 202 7222 7502,: http://www.leebolton.com,184761
LEE BOLTON MONIER - WILLIAMS,HO,1 The SanctuarySW1P 3JT,020 7222 5381,enquiries@lbmw.com, 020 7799 2781,: http://www.lbmw.com,473237
LEELANES SOLICITORS LLP,HO,6TH FLOOREC3V 3NF,020-7405 0438,operations@sra.org.uk, 020-7220 9411,: http://www.leelanes.com,425647
LEMON & CO,HO,34 Regent CircusSN1 1PY,01793 527141,enquiries@lemon-co.co.uk, 01793 614168,: http://www.lemon-co.co.uk,53866
LENNON & CO,HO,Chess ChambersHP5 1EG,01494 773 377,enq@lennonco.co.uk, 01494 773 100,: http://www.lennonco.co.uk,53870
LEON KAYE SOLICITORS,HO,12 Ivory HouseSW11 3TN,0207 228 2020,info@leonkaye.co.uk, 020 7738 1996,: http://www.leonkaye.co.uk,310168
LESTER ALDRIDGE LLP,HO,Russell HouseBH8 8EX,01202 786161,info@LA-law.com, 01202 786110,: http://www.lesteraldridge.com,463177
LESTER ALDRIDGE LLP,BRN,Kildare HouseEC4Y 8EN,0870 224 0405,info@LA-law.com, 020 7400 9890,: http://www.lesteraldridge.com,463178
LESTER ALDRIDGE LLP,BRN,Alleyn HouseSO15 2EU,023 8082 7400,info@LA-law.com, 023 8082 7410,: http://www.lesteraldridge.com,463179
LESTER ALDRIDGE LLP,BRN,Fast Track HouseBH23 6EW,01202 597700,info@LA-law.com, 01202 597747,: http://www.lesteraldridge.com,463181
LESTER ALDRIDGE TRUST COMPANY,HO,Russell HouseBH8 8EX,01202 786161,info@la-law.com, 01202 786110,: http://www.lesteraldridge.com,272414
LEVI SOLICITORS LLP,HO,33 St. Pauls StreetLS1 2JJ,0113 244 9931,info@levisolicitors.co.uk, 0113 297 1872,: http://www.levisolicitors.co.uk,440411
LEVI SOLICITORS LLP,BRN,32 Threadneedle StreetEC2R 8AY,0207 763 6407,info@levisolicitors.co.uk, 0113 297 1872,: http://www.levisolicitors.co.uk,517590
LEWIS HYMANSON SMALL SOLICITORS LLP,HO,Queens ChambersM2 6FT,,law@lhs-solicitors.com,,: http://www.lhs-solicitors.com,459781
LEWIS SILKIN LLP,HO,5 Chancery LaneEC4A 1BL,0207 074 8000,ian.jeffrey@lewissilkin.com, 020 7864 1200,: http://www.lewissilkin.com,439493
LEWIS SILKIN LLP,BRN,King Charles HouseOX1 1JD,01865 263070,info@lewissilkin.com, 01865 724224,: http://www.lewissilkin.com,439514
LGML TRUSTEE AND NOMINEE COMPANY,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79761
LIGHTFOOTS LLP,HO,1-3 High StreetOX9 2BX,01844 212305,info@lightfoots.co.uk, 01844 214984,: http://www.lightfoots.co.uk,508443
LIGHTFOOTS LLP,BRN,Unit 9OX9 3BX,01844 212305,info@lightfoots.co.uk, 01844 214984,: http://www.lightfoots.co.uk,511762
LIGHTFOOTS LLP,BRN,Unit 7OX9 3BX,01844 212 305,info@lightfoots.co.uk, 01844 214948,: http://www.lightfoots.co.uk,513381
LINDER MYERS LLP,HO,Phoenix HouseM2 4JF,0161 832 6972,law@lindermyers.co.uk, 0161 834 0718,: http://www.lindermyers.co.uk,493392
LINDER MYERS LLP,BRN,212a Finney LaneSK8 3QA,0161 437 8222,operations@sra.org.uk, 0161 499 0656,: http://www.lindermyers.co.uk,493394
LINDER MYERS LLP,BRN,Irelands MansionSY1 1SQ,01743 231491,operations@sra.org.uk, 01743 242275,,495507
LINDER MYERS LLP,BRN,4 Claremont BankSY1 1RS,,operations@sra.org.uk,,,522160
LINDER MYERS LLP INCORPORATING ROSTRONS,BRN,21 Park StreetFY8 5LU,01253 733101,operations@sra.org.uk, 01253 733114,,515416
LINKLATERS,HO,One Silk StreetEC2Y 8HQ,020 7456 2000,operations@sra.org.uk, 020 7456 2222,: http://www.linklaters.com,53235
LINKLATERS LLP,HO,One Silk StreetEC2Y 8HQ,020 7456 2000,operations@sra.org.uk, 020 7456 2222,: http://www.linklaters.com,460682
LINNELLS NOMINEES LIMITED,HO,Seacourt TowerOX2 0FB,01865 248 607,operations@sra.org.uk, 01865 244 983,,520132
LINNELLS SECRETARIAL SERVICES LIMITED,HO,Seacourt TowerOX2 0FB,01865 248 607,operations@sra.org.uk, 01865 244 983,,520133
LIPKIN GORMAN,HO,61 Grosvenor StreetW1K 3JE,020 7493 4010,seymour@lipkingorman.com, 020 7409 1734,: http://www.lipkingorman.com,53254
LLC LAW,HO,4 Bramber CourtW14 9PW,020 7471 0371,jclarke@llc-law.co.uk, 020 7386 0176,: http://www.LLC-Law.co.uk,331178
LLOYD REHMAN & CO,HO,32 Farringdon StreetEC4A 4HJ,0207 778 7550,nigel@lloydco.plus.com, 0207 778 7558,: http://www.lloydrehman.co.uk,77296
LLOYDLAW LLP,HO,35 Idmiston RoadSE27 9HL,020 7403 5050,info@lloydlaw.co.uk, 020 7403 5057,: http://www.lloydlaw.co.uk,424930
LOCKETT LOVEDAY MCMAHON,HO,4 Oxford CourtM2 3WQ,0161 237 3627,operations@sra.org.uk, 0161 237 3621,,329946
LOCKHARTS,HO,Tavistock House SouthWC1H 9LS,020 7383 7111,alm@lockharts.co.uk, 020 7383 7117,: http://www.lockharts.co.uk,173982
LODDERS SOLICITORS LLP,HO,10 Elm CourtCV37 6PA,01789 293259,lawyers@lodders.co.uk, 01789 268093,: http://www.lodders.co.uk,465376
LODDERS SOLICITORS LLP,BRN,5-7 High StreetB95 5BW,01564 792261,lawyers@lodders.co.uk, 01564 794821,: http://www.lodders.co.uk,465386
LODDERS SOLICITORS LLP,BRN,80 Dyer StreetGL7 2PF,01285 659 535,lawyers@lodders.co.uk, 01285 652 787,: http://www.lodders.co.uk,498174
LOGOS LEGAL SERVICES LIMITED,HO,42 New Broad StreetEC2M 1JD,0207 9203020,Gudmundur@logos.is, 0207 9203099,: http://www.logoslegalservices.com,461821
LOPIAN WAGNER,HO,5th Floor Maybrook HouseM3 2EG,01618 342324,mail@lopianwagner.co.uk, 01618 352142,: http://www.lopianwagner.co.uk,53379
LORRELLS GEORGIOU NICHOLAS LLP,HO,25 Ely PlaceEC1N 6TD,020 7681 8888,operations@sra.org.uk, 020 7539 4599,: http://www.lorrells.com,490558
LOVELLS LLP,HO,Atlantic HouseEC1A 2FG,020 7296 2000,operations@sra.org.uk, 020 7296 2001,: http://www.lovells.com,449616
LOVELLS LLP,BRN,65 Holborn ViaductEC1A 2FD,020 7296 2000,operations@sra.org.uk, 020 7296 2001,: http://www.lovells.com,463067
LOVELLS LLP,BRN,21 Holborn ViaductEC1A 2AT,,operations@sra.org.uk,,,463068
LUDLAMS SOLICITORS,HO,15 Queen SquareLS2 8AJ,0113 200 6896,saraludlam@ludlams.co.uk, 0113 281 6771,: http://www.ludlams.co.uk,467975
LUMSDONS SOLICITORS LLP,HO,17 New StreetDY13 8UP,01299 827766,operations@sra.org.uk, 01299 827 251,: http://www.lumsdongrindley.com,521827
LUPTON FAWCETT LLP,HO,Yorkshire HouseLS1 5BD,0113 280 2000,law@luptonfawcett.com, 0113 280 2193,,438945
LUPTON FAWCETT LLP,BRN,35 Townhead StreetS1 2EB,0114 276 6607,ian@luptonfawcett.com, 0114 276 6608,: http://www.luptonfawcett.com,519129
LUPTON FAWCETT NOMINEES LTD,HO,Yorkshire HouseLS1 5BD,0113 280 2000,law@luptonfawcett.com, 0113 280 2193,: http://www.luptonfawcett.com,78496
LUPTON REDDISH,BRN,9 Regent PlaceCV21 2PJ,01788 542241,operations@sra.org.uk, 01788 547021,,511863
LXL LLP,HO,1 Blake MewsTW9 3GA,0208 439 8810,amj@lawxl.com, 0208 439 9868,,517954
LYONS DAVIDSON,HO,Victoria HouseBS1 6AD,0117 904 6000,info@lyonsdavidson.co.uk, 0117 904 6006,: http://www.lyonsdavidson.co.uk,53509
LYONS DAVIDSON,BRN,1 Endeavour HousePL6 8LR,01752 300530,info@lyonsdavidson.co.uk, 01752 214100,: http://www.lyonsdavidson.co.uk,53511
LYONS DAVIDSON,BRN,Jago HouseB91 3DX,0121 683 8310,info@lyonsdavidson.co.uk, 0121 683 8311,: http://www.lyonsdavidson.co.uk,265068
LYONS DAVIDSON,BRN,Park HouseKT3 4LP,020 8336 6900,info@lyonsdavidson.co.uk, 020 8949 4383,: http://www.lyonsdavidson.co.uk,364391
LYONS DAVIDSON,BRN,St. Martins HouseLS1 2DZ,0113 368 6161,info@lyonsdavidson.co.uk, 0113 368 6150,: http://www.lyonsdavidson.co.uk,408644
LYONS DAVIDSON,BRN,Bristol HouseBS1 6BY,0117 904 6000,info@lyonsdavison.co.uk, 0117 904 6006,,419984
LYONS DAVIDSON,BRN,Prospect HouseCT5 3FD,01227 284 050,info@lyonsdavidson.co.uk, 01227 284070,: http://www.lyonsdavidson.co.uk,443733
LYONS DAVIDSON,BRN,Canningford HouseBS1 6BY,,operations@sra.org.uk,,,523989
LYONS WILSON,HO,Dickinson ChambersM2 5WR,0161 830 7777,enquiries@lyonswilson.co.uk, 0161 830 7778,: http://www.lyonswilson.co.uk,53515
M & S SOLICITORS LIMITED,HO,20 Newton RoadLE67 2RD,01530 26 6000,rhughes@mslaw.co.uk, 01530 26 6020,,369431
M C A KILLIN LIMITED,HO,4-8 Kilwardby StreetLE65 2FU,01530 412 167,fishers@fisherslaw.co.uk, 01530 416 146,: http://www.fisherslaw.co.uk,511718
M C A KILLIN LIMITED,BRN,74 High StreetDE11 8HS,01283 217 193,fishers@fisherslaw.co.uk, 01283 550 324,: http://www.fisherslaw.co.uk,513092
M C GRUMBRIDGE,HO,1a Airedale AvenueW4 2NW,020 8994 0929,mcg@thehogarth.co.uk, 020 8995 1373,,75570
M LAW LLP,HO,3 Charlotte MewsW1T 4DZ,0207 927 6240,info@mlaw.co.uk, 0207 168 8458,: http://www.mlaw.co.uk,523200
M TAHER & CO SOLICITORS,HO,Suite 811EC3M 7DQ,020 7629 7600,m.taher@mtaher.com, 020 7691 7141,: http://www.mtaher.com,403899
MACE & JONES,HO,Drury HouseL2 0RP,0151 236 8989,law@maceandjones.co.uk, 0151 227 5010,: http://www.maceandjones.co.uk,200014
MACE & JONES,BRN,Pall Mall CourtM2 4PD,0161 214 0500,law@maceandjones.co.uk, 0161 832 8610,: http://www.maceandjones.co.uk,200016
MACE & JONES,BRN,98 King StreetWA16 6EP,01565 634234,law@maceandjones.co.uk, 01565 652711,: http://www.maceandjones.co.uk,200023
MACFARLANES LLP,HO,20 Cursitor StreetEC4A 1LT,0207 831 9222,operations@sra.org.uk, 0207 831 9607,: http://WWW.MACFARLANES.COM,486980
MACINTYRE CLARK LLP,HO,17a-19 Harcourt StreetW1H 4HF,,operations@sra.org.uk,,,517894
MACINTYRE CLARK LLP,BRN,Colmore PlazaB4 6AT,0121 285 0568,operations@sra.org.uk,,: http://www.macintyreclark.com,534153
MACINTYRE CLARK LLP,BRN,11th FloorM1 3BN,0161 850 0741,operations@sra.org.uk,,: http://www.macintyreclark.com,534154
MACKENZIE JONES SOLICITORS LIMITED,BRN,4 Chantry CourtCH1 4QN,01244 394249,mailroom@macjones.com, 01745 536040,: http://www.macjones.com,521795
MACKRELL TURNER GARRETT,HO,Inigo PlaceWC2E 9EY,0207 240 0521,partners@mackrell.com, 0207 240 9457,: http://www.mackrell.com,63687
MACLAVERTY COOPER ATKINS,HO,25 Union StreetKT1 1RP,020 8549 9994,cm@maclaverty.co.uk, 020 8549 1711,,210120
MACLAY MURRAY & SPENS LLP,BRN,1 London WallEC2Y 5AB,0207 002 8500,operations@sra.org.uk, 0207 002 8501,,442990
MACLEISH LITTLESTONE COWAN,HO,11 Station ParadeE11 1QF,020 8514 3000,bcowan@mlclaw.co.uk, 020 8478 1548,: http://www.mlclaw.co.uk,75672
MACLEISH LITTLESTONE COWAN,BRN,269 Ilford LaneIG1 2SD,020 8514 3000,bcowan@mlclaw.co.uk, 020 8478 1548,: http://www.mlclaw.co.uk,75673
MACLEISH LITTLESTONE COWAN,BRN,23 Longbridge RoadIG11 8TN,020 8514 3000,rlittlestone@mlclaw.co.uk, 020 8507 1191,: http://www.mlclaw.co.uk,207162
MACLEISH LITTLESTONE COWAN,BRN,36 Bell StreetCM21 9AN,01279 722453,dab@davidabarley.co.uk, 01279 600256,: http://www.mlclaw.co.uk,471454
MACRAE & CO LLP,HO,59 Lafone StreetSE1 2LX,0207 378 7716,office@macraeco.com, 0207 407 4318,,485146
MACS LAW,HO,4th FloorW6 7DL,020 8600 4211,info@macs-law.com,,: http://www.macs-law.com,417200
MAGRATH LLP,HO,66-67 Newman StreetW1T 3EQ,020 7495 3003,magrath@magrath.co.uk, 020 7317 6711,: http://www.magrath.co.uk,484817
MAITLAND WALKER,HO,22 The ParksTA24 8BT,01643 707777,office@maitlandwalker.com, 01643 700020,: http://www.maitlandwalker.com,207598
MAITLAND WALKER,BRN,19 Imperial SquareGL50 1QZ,01242 285855,office@maitlandwalker.com, 01242 285856,: http://www.maitlandwalker.com,404336
MAJ LAW,HO,1st FloorWA8 6AZ,0151 422 8020,marcus@speedingsolicitor.co.uk, 0151 257 7193,: http://www.speedingsolicitor.co.uk,525200
MALE & WAGLAND,HO,4 Barnet RoadEN6 2QT,01707 657171,enquiry@mwlaw.co.uk, 01707 646336,: http://www.mwlaw.co.uk,58363
MANCHES LLP,HO,Aldwych HouseWC2B 4RP,020 7404 4433,manches@manches.com, 020 7430 1133,: http://www.manches.com,399126
MANCHES LLP,BRN,Oxford Business ParkOX4 2HN,01865 722106,operations@sra.org.uk, 01865 201012,: http://www.manches.com,399128
MARCUS REBUCK LIMITED,HO,Summit HouseWC1R 4QD,0207 440 4744,marcus@rebuck.net, 0207 440 7499,,523297
MARJO NOMINEES LIMITED,HO,1 Colmore SquareB4 6AA,0870 763 2000,lawers@martineau-uk.com, 0870 763 2001,: http://www.martineau-uk.com,77351
MARK EISENTHAL & CO,HO,44 Wellington StreetWC2E 7BD,020 7379 3475,markeisenthal@mesolicitors.com, 020 7379 0664,,76563
MARK GILBERT MORSE,HO,Greys BuildingNE1 6EE,0191 261 0096,lawyers@mgmlaw.co.uk, 0191 261 2325,: http://www.mgmlaw.co.uk,52554
MARK ROBINSON TRANSACTIONAL INTELLECTUAL PROPERTY SERVICES,HO,17 Bradley GardensW13 8HE,07881 951 308,mark.robinson@mrtips.co.uk,,: http://www.mrtips.co.uk,440939
MARKS & CLERK SOLICITORS LLP,HO,90 Long AcreWC2E 9RA,020 7420 0250,solicitors@marks-clerk.com, 020 7420 0255,: http://www.marks-clerk.com,508580
MARKS & CLERK SOLICITORS LLP,BRN,66-68 Hills RoadCB2 1LA,01223 345539,solicitors@marks-clerk.com,,,509971
MARRIOTT DAVIES YAPP,HO,St. Nicholas HouseSM1 1EL,020 8770 9971,mdy@crownagents.co.uk, 020 8770 9184,: http://www.marriottdaviesyapp.co.uk,75034
MARRIOTT HARRISON,HO,Staple CourtWC1V 7QH,0207 209 2000,email@marriottharrison.co.uk, 0207 209 2001,: http://www.marriottharrison.com,61100
MARSDEN RAWSTHORN LLP,HO,Faraday CourtPR2 9NB,01772 799600,info@marsdenrawsthorn.com, 01772 651831,: http://www.marsdenrawsthorn.com,463996
MARSDEN RAWSTHORN LLP,BRN,43 St. Thomas's RoadPR7 1JE,01257 279511,operations@sra.org.uk, 01257 271022,: http://www.marsdenrawsthorn.com,463998
MARSHALL GLOVER LIMITED,BRN,1 Middle StreetLA1 1JZ,01524 616 60,operations@sra.org.uk, 01524 298 932,: http://www.marshallglover.com,493595
MARSHALL HAINES,HO,351 Norton Way SouthSG6 1SZ,01462 680955,email@marshallhaines.com, 01462 680965,,463221
MARSHALL HATCHICK,HO,17 Bentinck StreetW1U 2ES,020 7935 3272,operations@sra.org.uk, 020 7224 1592,,174159
MARSHALL HATCHICK,BRN,The Ancient HouseIP12 1DH,01394 388411,operations@sra.org.uk, 01394 387616,: http://www.marshallhatchick.co.uk,223164
MARSHALLCOX SOLICITORS,BRN,45 Castle StreetRG1 7SR,0118 957 0309,marshalcox@pitmans.com, 0118 957 0333,,387583
MARTIN-KAYE,HO,The FoundryTF3 4LY,01952 272222,law@martinkaye.co.uk, 01952 272223,: http://www.martinkaye.co.uk,62553
MARTINE ALAN,HO,271 Regent StreetW1B 2ES,0203 089 4086,martine@martinealan.co.uk,,: http://www.myspace.com/martinealan,490212
MARTINEAU,HO,1 Colmore SquareB4 6AA,0870 763 2000,lawyers@martineau-uk.com, 0870 763 2001,: http://www.martineau-uk.com,54746
MARTINEAU,BRN,35 New Bridge StreetEC4V 6BW,0870 763 2000,lawyers@martineau-uk.com, 0207 329 5570,: http://www.martineau-uk.com,332953
MARTINEAU JOHNSON TRUSTEES LTD,HO,1 Colmore SquareB4 6AA,0870 763 2000,lawyers@martineau-uk.com, 0870 763 2001,: http://www.martineau-uk.com,77813
MARTINS,HO,7-9 Church StreetM30 0DF,0161 707 3660,martinslawyers@btconnect.com, 0161 787 7047,,73856
MASON BULLOCK,HO,4 Albion PlaceNN1 1UD,01604 601575,info@masonb.co.uk, 01604 603454,: http://www.masonb.co.uk,74200
MASON HAYES,BRN,The CornshedCW11 1HP,01270 765440,operations@sra.org.uk, 01270 761002,,464272
MASON HAYES,BRN,Garrick HouseWC2E 7RS,0207 717 8493,info@masonhayes.co.uk, 0207 717 8401,: http://www.masonhayes.co.uk,523185
MATRIX SOLICITORS,HO,Normanton Business CentreDE23 6WD,01332 363454,operations@sra.org.uk, 01332 362338,,372106
MATTHEW ARNOLD & BALDWIN LLP,HO,21 Station RoadWD17 1HT,01923 202020,info@mablaw.co.uk, 01923 215050,: http://www.mablaw.co.uk,508037
MATTHEW ARNOLD & BALDWIN LLP,BRN,401 Grafton Gate EastMK9 1AQ,01908 687 880,info@mablaw.co.uk, 01908 687 881,: http://www.mablaw.co.uk,510136
MATTHEW ARNOLD & BALDWIN LLP,BRN,85 Fleet StreetEC4Y 1AE,0207 936 4600,info@mablaw.co.uk, 0207 842 3300,: http://www.mablaw.co.uk,510137
MAX BITEL GREENE LLP,HO,1 Canonbury PlaceN1 2NG,020 7354 2767,office@mbg.co.uk, 020 7226 1210,: http://www.mbg.co.uk,465462
MAXWELL ALVES SOLICITORS,HO,44 Gray's Inn RoadWC1X 8HR,0207 632 6950,london@maxwellalves.com, 0207 632 6959,: http://www.maxwellalves.com,383557
MAXWELL WINWARD LLP,HO,100 Ludgate HillEC4M 7RE,2076510000,k.oliver@maxwellwinward.com,2076514800,: http://www.maxwellwinward.com,462137
MAYER BROWN INTERNATIONAL LLP,HO,201 BishopsgateEC2M 3Af,020 3130 3000,info@mayerbrown.com, 020 3130 3001,: http://www.mayerbrown.com,369822
MCEVEDYS,HO,96 Westbourne Park RoadW2 5PL,0207 243 6122,victoria@mcevedy.eu, 0207 022 1721,: http://www.mcevedy.eu.,465972
MCFADDENS LLP,HO,City TowerEC2V 5DE,020 7588 9080,reception@mcfaddenslaw.co.uk, 020 7588 8988,: http://www.mcfaddenslaw.co.uk,446470
